o	count
μέσο βάθος (μ)	1
anatomska struktura	1
nombre de professionnels	1
lega di bowling	1
The books number of pages.	1
Plattenlabel	1
адреса	1
Kritiker	1
golf toernooi	1
factory	1
sheading	1
http://mappings.dbpedia.org/index.php/OntologyProperty:influenced	1
оружје	1
http://mappings.dbpedia.org/index.php/OntologyClass:Parliament	1
sport country	1
http://mappings.dbpedia.org/index.php/OntologyProperty:localPhonePrefix	1
cubicMillimetre	1
établissement vinicole	1
percentage of a place's male population that is literate, degree of analphabetism	1
subdivisions	1
diplôme	1
power output (W)	1
biomolecola	1
presentator	1
still image	1
competitie	1
Mobiltelefon (Handy)	1
http://www.wikidata.org/entity/Q515716	1
cubicFoot	1
영화제	1
Νερόμυλος	1
income	1
Abteilung	1
a location on a coast or shore containing one or more harbors where ships can dock and transfer people or cargo to or from land.	1
神社	1
allumeur	1
Australian Football Team	1
http://www.wikidata.org/entity/P25	1
http://www.wikidata.org/entity/Q1370598	1
Organisation member	1
http://mappings.dbpedia.org/index.php/OntologyProperty:deathCause	1
http://dbpedia.org/ontology/Non-ProfitOrganisation	1
boxeador afeccionado	1
http://mappings.dbpedia.org/index.php/OntologyProperty:wikiPageInDegree	1
pescado	1
comediante	1
γάμος	1
Schwimmer	1
klub żużlowy	1
http://mappings.dbpedia.org/index.php/OntologyProperty:climbUpNumber	1
http://mappings.dbpedia.org/index.php/OntologyProperty:victoryPercentageAsMgr	1
filmfestival	1
découvreur	1
schule	1
gramForce	1
http://dbpedia.org/ontology/NuclearPowerStation	1
commissioner date	1
crews	1
monarca	1
ένας εκπαιδευμένος αθλητής που συμμετέχει σε συναντήσεις κολύμβησης	1
legend thumbnail localization	1
date of liberation	1
http://mappings.dbpedia.org/index.php/OntologyProperty:freeFlightTime	1
http://mappings.dbpedia.org/index.php/OntologyProperty:architecturalStyle	1
black ski piste number	1
http://mappings.dbpedia.org/index.php/OntologyProperty:consecration	1
Biomolecule	1
highest region	1
úrscéal	1
surface of runway	1
Πληροφορίες Επισκόπου	1
toernooi	1
continent	1
http://www.wikidata.org/entity/Q3957	1
http://www.wikidata.org/entity/Q3621491	1
http://www.wikidata.org/entity/Q19546	1
film runtime (s)	1
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Description	1
административни статус	1
früheren Arbeiten	1
성씨	1
Zurückgelegte Entfernung (μ)	1
taille de fichier (B)	1
A territory may refer to a country subdivision, a non-sovereign geographic region.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:fileSize	1
pole position	1
Hauptstadt Koordinaten	1
Blazon	1
γλώσσα προγραμματισμού	1
snooker world champion	1
Με τον όρο επιχειρηματίας νοείται κυρίως κάποιος που κατέχει μία ανώτερη θέση, όπως ένα στέλεχος.	1
датум последње измене	1
http://mappings.dbpedia.org/index.php/OntologyProperty:projectBudgetFunding	1
number of teams	1
Raumstation	1
dissolution year	1
国	1
http://mappings.dbpedia.org/index.php/OntologyProperty:australiaOpenDouble	1
Name for NGC objects	1
observatory	1
http://mappings.dbpedia.org/index.php/OntologyProperty:thirdTeam	1
kerkhof	1
寺	1
first launch rocket	1
Row # where the referenced resource is to be found in the source file	1
http://mappings.dbpedia.org/index.php/OntologyProperty:redListIdNL	1
this class marks a career step in the life of a person, e.g. a soccer player, holding information on the time span, matches and goals he or she achieved at a certain club	1
http://mappings.dbpedia.org/index.php/OntologyClass:DigitalCamera	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfStudents	1
religious order	1
previous population total	1
ιππασία	1
Operierende Schienenfahrzeuge	1
アマチュアボクサー	1
sterrenbeeld	1
à côté de	1
indicativo de chamada	1
luogo abitato (insediamento)	1
mill type	1
doopdatum	1
http://mappings.dbpedia.org/index.php/OntologyProperty:impactFactor	1
xsd:anyURI	1
http://mappings.dbpedia.org/index.php/OntologyClass:Family	1
tarbhchomhraiceoir	1
http://dbpedia.org/ontology/Regency	1
delivery date	1
Ordnungszahl	1
artaire	1
http://mappings.dbpedia.org/index.php/OntologyProperty:orbitalInclination	1
mother	1
枢機卿	1
WPT титула	1
敵対者	1
gramPerCubicCentimetre	1
http://mappings.dbpedia.org/index.php/OntologyProperty:rating	1
책	1
μεταφορικό μέσο	1
giorrúchán	1
παρουσιαστής	1
http://www.wikidata.org/entity/P708	1
Bewegtbilder	1
http://mappings.dbpedia.org/index.php/OntologyProperty:routeDirection	1
partido do vicelider	1
http://mappings.dbpedia.org/index.php/OntologyProperty:lunarModule	1
displacement (cc)	1
persona	1
sportclub	1
부서	1
Bauer	1
die Opfer (string)	1
synagoge	1
bar	1
circuit	1
군사 건축물	1
http://mappings.dbpedia.org/index.php/OntologyProperty:architectualBureau	1
vale	1
age	1
http://www.wikidata.org/entity/Q1198887	1
disciple	1
http://mappings.dbpedia.org/index.php/OntologyProperty:continent	1
http://mappings.dbpedia.org/index.php/OntologyClass:Caterer	1
Unternehmer	1
παλιό όνομα	1
http://www.wikidata.org/entity/Q12516	1
Number of abstentions from the vote	1
Archief	1
Olympischer Eid	1
http://mappings.dbpedia.org/index.php/OntologyProperty:nationalTeamMatchPoint	1
worstelevenement	1
Leichtathletikdisziplin	1
Bevölkerung	1
rwandaFranc	1
Has KML data associated with it (usually because of KML overlays)	1
Έρημος	1
Embranchement phylogénétique	1
grupa układu okresowego	1
http://mappings.dbpedia.org/index.php/OntologyClass:Mosque	1
http://mappings.dbpedia.org/index.php/OntologyProperty:nominee	1
de procureur-generaal	1
http://mappings.dbpedia.org/index.php/OntologyProperty:secondTeam	1
bibliotheek	1
http://mappings.dbpedia.org/index.php/OntologyProperty:totalTravellers	1
Το υψόμετρο είναι η κάθετη απόσταση ενός αντικειμένου σε σχέση με ένα καθορισμένο επίπεδο αναφοράς. Συνήθως το υψόμετρο μετριέται ως η κάθετη απόσταση (υψομετρική διαφορά) ενός τόπου από το επίπεδο της θάλασσας (Μέση Στάθμη Θάλασσας), ενώ για πιο ακριβείς μετρήσεις χρησιμοποιείται το γεωειδές.	1
ID in Digitale Bibliotheek voor de Nederlandse Letteren (dbnl)	1
klasztor katolicki, na którego czele stoi opat, wraz z należącymi do niego posiadłościami ziemskimi.	1
ημερομηνία πρόσβασης	1
Takımyıldız	1
http://mappings.dbpedia.org/index.php/OntologyProperty:screenActorsGuildAward	1
http://mappings.dbpedia.org/index.php/OntologyProperty:orogeny	1
notify date	1
http://mappings.dbpedia.org/index.php/OntologyProperty:eloRecord	1
http://mappings.dbpedia.org/index.php/OntologyProperty:associationOfLocalGovernment	1
オルガン	1
http://mappings.dbpedia.org/index.php/OntologyProperty:ithfDate	1
Mixed Kampfkunst Veranstaltung	1
κόμμα_αρχηγού	1
http://mappings.dbpedia.org/index.php/OntologyProperty:superTribus	1
http://mappings.dbpedia.org/index.php/OntologyProperty:escalafon	1
http://mappings.dbpedia.org/index.php/OntologyProperty:informationName	1
http://mappings.dbpedia.org/index.php/OntologyProperty:title	1
http://schema.org/MusicAlbum	1
Breite (μ)	1
storm surge	1
http://mappings.dbpedia.org/index.php/OntologyProperty:buildingStartYear	1
issn	1
us open double	1
unknown outcomes	1
uso actual	1
end year of insertion	1
Planet	1
アメリカン・フットボール・リーグ	1
Doktorvater	1
学術会議	1
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Collection	1
http://mappings.dbpedia.org/index.php/OntologyProperty:mouthPosition	1
britishOpen	1
cruinniú	1
liga de fútbol americano	1
Ein Sportler der Snooker spielt, eine bekannte Billardvariante	1
http://www.wikidata.org/entity/P218	1
http://mappings.dbpedia.org/index.php/OntologyProperty:different	1
우주 임무	1
attorney general	1
Formule 1-r‎ace	1
http://mappings.dbpedia.org/index.php/OntologyProperty:goldenRaspberryAward	1
κινητήριος	1
joueur de football	1
バイオデータベース	1
Werk	1
Un continente es una gran área de tierra emergida de la costra terrestre.	1
Eröffnungsjahr	1
An Attack is not necessarily part of a Military Conflict	1
http://mappings.dbpedia.org/index.php/OntologyClass:Park	1
ノーベル賞	1
first launch date	1
http://schema.org/endDate	1
launch date	1
produit intérieur brut par habitant	1
уз	1
http://mappings.dbpedia.org/index.php/OntologyProperty:cost	1
Gitarre	1
gebied	1
Bach	1
Industrie	1
ordre religieux	1
Wasserscheide (m2)	1
http://mappings.dbpedia.org/index.php/OntologyProperty:populationAsOf	1
aircraft helicopter cargo	1
muziekwerk	1
http://mappings.dbpedia.org/index.php/OntologyClass:TelevisionStation	1
http://mappings.dbpedia.org/index.php/OntologyClass:Skyscraper	1
lipéad ceoil	1
Parkplatzinformationen	1
site historique	1
http://mappings.dbpedia.org/index.php/OntologyProperty:frozen	1
WHA драфт	1
szachista	1
früheren Namen	1
bliain	1
documentnummer	1
http://mappings.dbpedia.org/index.php/OntologyProperty:bestWsopRank	1
main branch	1
τηλεοπτική σειρά	1
chanceler	1
university a person goes or went to.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:percentageFat	1
http://mappings.dbpedia.org/index.php/OntologyClass:Disease	1
cross-country skier	1
país	1
http://mappings.dbpedia.org/index.php/OntologyProperty:associateStar	1
популација агломерације	1
año de censo	1
psychologist	1
schrein	1
http://mappings.dbpedia.org/index.php/OntologyProperty:latestElection	1
http://mappings.dbpedia.org/index.php/OntologyProperty:artisticFunction	1
anfibio	1
http://mappings.dbpedia.org/index.php/OntologyProperty:bloodType	1
solvent with bad solubility	1
γνωστός_για	1
webcast	1
min	1
http://dbpedia.org/datatype/squareMetre	1
wetboek	1
συνώνυμο	1
the sport specialty the athlete practices, e.g. 'Ring' for a men's artistic gymnastics athlete	1
Number Of State Deputies	1
기독교 총대주교	1
southAfricanRand	1
Anzahl der Standorte	1
draft position	1
http://mappings.dbpedia.org/index.php/OntologyProperty:names	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberBuilt	1
http://mappings.dbpedia.org/index.php/OntologyClass:Archeologist	1
배드민턴 선수	1
a person who oversees making of film.	1
Alps υποδιαίρεση των άλπεων	1
http://mappings.dbpedia.org/index.php/OntologyProperty:collectivityMinority	1
http://mappings.dbpedia.org/index.php/OntologyProperty:commune	1
http://mappings.dbpedia.org/index.php/OntologyProperty:oldName	1
http://mappings.dbpedia.org/index.php/OntologyClass:Contest	1
Projektstart	1
http://mappings.dbpedia.org/index.php/OntologyProperty:flagBearer	1
race	1
イベント	1
varietals	1
保全状況	1
date of acquirement	1
beschrijving van de gitaar	1
soort muziekwerk	1
personnage de bandes dessinées	1
http://schema.org/SkiResort	1
dioplóma	1
fuso horario	1
http://mappings.dbpedia.org/index.php/OntologyProperty:populationMetro	1
대륙	1
http://mappings.dbpedia.org/index.php/OntologyClass:Station	1
http://mappings.dbpedia.org/index.php/OntologyProperty:schoolCode	1
크리켓 대회	1
Publikumszeitschrift	1
cricketteam	1
Complexity of preparing a Food (recipe)	1
data de entrada na uniao europeia	1
réalta	1
A television episode is a part of serial television program.	1
frequently updated	1
Residenz	1
διασχίζει	1
後任者	1
interest	1
absolute Helligkeit	1
http://mappings.dbpedia.org/index.php/OntologyProperty:amateurFight	1
http://mappings.dbpedia.org/index.php/OntologyProperty:jutsu	1
автомобиль	1
namibianDollar	1
allegiance	1
Директор на училище	1
http://mappings.dbpedia.org/index.php/OntologyProperty:lowestPoint	1
wijnstreek	1
http://mappings.dbpedia.org/index.php/OntologyProperty:supplementalDraftRound	1
zip code	1
A park is an area of open space provided for recreational use. http://en.wikipedia.org/wiki/Park	1
beeldhouwer	1
région administrative dans une église	1
http://mappings.dbpedia.org/index.php/OntologyProperty:presidentGeneralCouncil	1
porta-voz	1
police name	1
data urodzenia	1
Basquetbolista	1
römischer Kaiser	1
The territory under the authority of a feudal lord	1
http://mappings.dbpedia.org/index.php/OntologyProperty:sublimationPoint	1
vino	1
imieniny	1
Describes the guitar	1
point de départ	1
Kunstwerk	1
απόσταση από το Douglas (μ)	1
αριστεροί_παραπόταμοι	1
olympic result	1
most successfull	1
http://dbpedia.org/ontology/Jockey	1
contractor	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfCompetitors	1
Mörder	1
indique un autre lieu situé à l'intérieur.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:approach	1
club de futbol	1
ilchríoch	1
fare zone	1
Method of discovery	1
lounge	1
wins at ASIA	1
http://mappings.dbpedia.org/index.php/OntologyProperty:existence	1
환초	1
δημιουργία	1
http://mappings.dbpedia.org/index.php/OntologyClass:Theatre	1
jaar van de eerste beklimming	1
http://mappings.dbpedia.org/index.php/OntologyProperty:cannonNumber	1
lacrosse player	1
score	1
startdatum	1
strona b	1
http://mappings.dbpedia.org/index.php/OntologyProperty:hairColour	1
Premio Nobel	1
http://www.wikidata.org/entity/P200	1
http://mappings.dbpedia.org/index.php/OntologyProperty:successfulLaunches	1
mukthar of a lebanon settlement	1
http://mappings.dbpedia.org/index.php/OntologyProperty:thirdDriverCountry	1
schnellste Runde	1
http://mappings.dbpedia.org/index.php/OntologyProperty:pictureDescription	1
genus	1
http://mappings.dbpedia.org/index.php/OntologyProperty:aircraftAttack	1
Некоммерческая организация	1
http://mappings.dbpedia.org/index.php/OntologyProperty:zodiacSign	1
http://mappings.dbpedia.org/index.php/OntologyProperty:poleDriverCountry	1
creëert een verwijzing van het gerefereerde objct naar een ander object. Speciaal van belang voor het verbinden van niet-geëxtraheerde resources met de gebruikelijke resources	1
http://mappings.dbpedia.org/index.php/OntologyProperty:goldenCalfAward	1
http://mappings.dbpedia.org/index.php/OntologyProperty:matchPoint	1
stadium	1
http://mappings.dbpedia.org/index.php/OntologyProperty:startDateTime	1
イギリス王室	1
teaching staff	1
http://mappings.dbpedia.org/index.php/OntologyClass:TrackList	1
Die Zuständigkeit oder Kompetenz legt im öffentlichen Recht fest, welche Behörde bzw. welches Gericht im Einzelfall rechtlich zu hoheitlichem Handeln ermächtigt und verpflichtet ist.	1
rechtzaak	1
Glasbilo	1
http://mappings.dbpedia.org/index.php/OntologyClass:Village	1
satailít shaorga	1
évènement	1
ator adulto	1
atracción de parque de atraccións	1
junior season	1
зимски наступи	1
http://mappings.dbpedia.org/index.php/OntologyProperty:tattoo	1
http://mappings.dbpedia.org/index.php/OntologyClass:EducationalInstitution	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfDistricts	1
http://mappings.dbpedia.org/index.php/OntologyClass:SnookerChamp	1
arteria	1
administrative collectivity	1
seychellesRupee	1
Amerikaanse football coach	1
Deplacement (g)	1
vulkaan	1
habilidade com o pé	1
Number of people who can be served by a Train or other service; or participate in a SoccerClub, CricketTeam, etc	1
Collection of documents pertaining to a person or organisation.	1
purpose	1
zambianKwacha	1
http://mappings.dbpedia.org/index.php/OntologyProperty:notes	1
peinture	1
Rugby-Club	1
escola	1
http://mappings.dbpedia.org/index.php/OntologyClass:TramStation	1
http://mappings.dbpedia.org/index.php/OntologyProperty:squadNumber	1
inhabitantsPerSquareKilometre	1
επιτραπέζιο παιχνίδι	1
Gemeindecode	1
διεύθυνση	1
arquitecto	1
Besucher pro Tag	1
some sort of hardware architecture or software framework, that allows this software to run	1
tie	1
Το τζαμί είναι ο τόπος λατρείας των Μουσουλμάνων.	1
softball competitie	1
πρώτη ομάδα	1
politieke partij	1
http://mappings.dbpedia.org/index.php/OntologyProperty:acceleration	1
stadsdeel	1
foireann cuircéid	1
queso	1
canadianDollar	1
http://www.wikidata.org/entity/P1937	1
Britse royalty	1
The number that an athlete wears in a team sport.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:systemRequirements	1
best wsop rank	1
American Footballspieler	1
modèle	1
http://mappings.dbpedia.org/index.php/OntologyProperty:volcanicActivity	1
number	1
An administrative body governing a territorial unity on the lowest level, administering part of a municipality	1
The service branch (Army, Navy, etc.) a person is part of.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:ascent	1
date closed	1
formatie datum	1
koledż	1
病気	1
http://mappings.dbpedia.org/index.php/OntologyProperty:grandsire	1
numero de deputados distritais	1
All types and sizes of organs	1
starring	1
ταυρομάχος	1
secretario	1
The date the building was demolished.	1
http://www.wikidata.org/entity/Q190200	1
दूरभाष कोड	1
national team	1
number of seats in the land parlement	1
entourage	1
millisecond	1
spoorlijnen	1
http://mappings.dbpedia.org/index.php/OntologyClass:Actor	1
notes	1
automobile	1
abgeleitetes Wort	1
σπουδές	1
取締役会	1
inchinn	1
stripverhaal	1
陸上競技	1
έναρξη_χρήσης	1
алтернативни наслов	1
身長 (μ)	1
http://mappings.dbpedia.org/index.php/OntologyProperty:incumbent	1
genere musicale	1
mainicín	1
http://mappings.dbpedia.org/index.php/OntologyProperty:showJudge	1
Gesetz	1
number of competitors	1
http://www.wikidata.org/entity/P219	1
Ομοσπονδία Πετοσφαίρισης	1
V_hb	1
新聞	1
http://mappings.dbpedia.org/index.php/OntologyProperty:nameInHanjaKorean	1
Grenze	1
rampe de lancement	1
television personality	1
Uferlänge (μ)	1
http://mappings.dbpedia.org/index.php/OntologyProperty:thirdCommander	1
travellator	1
http://mappings.dbpedia.org/index.php/OntologyClass:Archive	1
image	1
http://mappings.dbpedia.org/index.php/OntologyClass:ChartsPlacements	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfCity	1
squareKilometre	1
http://mappings.dbpedia.org/index.php/OntologyProperty:model	1
homeport	1
http://mappings.dbpedia.org/index.php/OntologyProperty:causedBy	1
Assets and liabilities are part of a companis balance sheet. In financial accounting, assets are economic resources. Anything tangible or intangible that is capable of being owned or controlled to produce value and that is held to have positive economic value is considered an asset.	1
Turnierrekord	1
opponent	1
http://mappings.dbpedia.org/index.php/OntologyProperty:satellitesDeployed	1
worstelaar	1
designer company	1
mean radius (μ)	1
souveräner Staat	1
教授	1
οι χρήσεις ενός αεροδρομίου	1
étape	1
http://mappings.dbpedia.org/index.php/OntologyProperty:spacecraft	1
endangered since	1
Periode des Periodensystems	1
budget ($)	1
http://mappings.dbpedia.org/index.php/OntologyProperty:distributingLabel	1
http://mappings.dbpedia.org/index.php/OntologyProperty:awardName	1
generation units	1
ceantar stairiúil	1
profesor	1
グネツム綱	1
http://www.wikidata.org/entity/Q13382576	1
로켓	1
Konifere	1
http://www.wikidata.org/entity/Q1555508	1
radio bestuurbare race competitie	1
escuela de samba	1
http://mappings.dbpedia.org/index.php/OntologyProperty:power	1
http://mappings.dbpedia.org/index.php/OntologyProperty:statusManager	1
type or code of dressing, according to the standards of the time or individual design.	1
active years end year manager	1
committee	1
boek	1
은하	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfVolunteers	1
鉱物	1
http://mappings.dbpedia.org/index.php/OntologyProperty:athletics	1
horeca	1
bloedgroep	1
A military structure such as a Castle, Fortress, Wall, etc.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:gridReference	1
真正細菌	1
big pool record	1
http://mappings.dbpedia.org/index.php/OntologyProperty:hasInsidePlace	1
discoverer	1
Baseballsaison	1
beest	1
http://mappings.dbpedia.org/index.php/OntologyProperty:subFamily	1
maximum depth (μ)	1
TV-Regisseur	1
vereniging van lokale overheden	1
洞窟	1
general council	1
fuelType	1
údar	1
banque	1
http://mappings.dbpedia.org/index.php/OntologyProperty:award	1
tipo sanguíneo	1
http://mappings.dbpedia.org/index.php/OntologyProperty:amateurTitle	1
number of albums	1
Schutzgebiet	1
portrayer	1
surname	1
Eine Abzweigung oder Kreuzung zu einem anderen Verkehrsweg.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:countryWithFirstAstronaut	1
pornographischer Schauspieler	1
http://schema.org/actors	1
musical key	1
kilopascal	1
aardbeving	1
κώδικας SOIUSA των άλπεων	1
Sportdisziplin	1
zviera	1
Une image de quelque chose.	1
resolution	1
formaggio	1
stripverhaal (Amerikaanse wijze)	1
http://mappings.dbpedia.org/index.php/OntologyProperty:canBaggageChecked	1
Manhua is het Koreaanse equivalent van het stripverhaal	1
closed	1
provides	1
insecte	1
親戚	1
toghchán	1
tennis player	1
Short description of a person	1
Protein	1
강	1
Un monestir és un tipus d'edificació per a la reclusió dels religiosos, que hi viuen en comú. Originàriament un monestir era la cel·la d'un sol monjo, dit en aquest cas ermità o anacoreta.	1
Reserved for DBpedia ''''''	1
escalator	1
raisin	1
http://dbpedia.org/ontology/Star	1
προέλευση	1
first appearance	1
education place	1
file	1
遺伝子	1
sports league	1
numerical indexing code used by the French National Institute for Statistics and Economic Studies (INSEE) to identify various entities	1
http://mappings.dbpedia.org/index.php/OntologyProperty:schoolNumber	1
Une distinction honorifique en reconnaissance d'un service civil ou militaire .	1
μυθολογία	1
patron (art)	1
authority	1
http://mappings.dbpedia.org/index.php/OntologyClass:Psychologist	1
http://mappings.dbpedia.org/index.php/OntologyProperty:operator	1
bouwjaar	1
αραχνοειδές	1
http://mappings.dbpedia.org/index.php/OntologyProperty:birthYear	1
ακαδημαϊκό περιοδικό	1
Funktion einer Person	1
административни центар	1
central eléctrica	1
city rank	1
книга	1
Theater	1
http://www.wikidata.org/entity/Q2761147	1
http://mappings.dbpedia.org/index.php/OntologyProperty:installedCapacity	1
http://mappings.dbpedia.org/index.php/OntologyProperty:marketCapitalisation	1
eerste publicatiedatum	1
http://mappings.dbpedia.org/index.php/OntologyProperty:maximumDepthQuote	1
O γάμος είναι μια κοινωνική, θρησκευτική και νομική σύζευξη ή ένωση δύο ατόμων, διαφορετικού ή σε ορισμένες χώρες κατά τα τελευταία χρόνια και ίδιου φύλου.	1
σχεδιαστής	1
government	1
음악제	1
manager club	1
commissioning date	1
http://www.wikidata.org/entity/P493	1
usBarrel	1
percentage of a place's population that is literate, degree of analphabetism	1
vin A.O.C.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:cuisine	1
race result	1
Zensusjahr	1
wintersporter	1
http://mappings.dbpedia.org/index.php/OntologyProperty:sportGoverningBody	1
Wikipage redirect	1
παιχνίδι	1
the total number of discs contained in the album	1
Art der Elektrifizierung	1
meeting city	1
Mill	1
first owner	1
casinò	1
http://mappings.dbpedia.org/index.php/OntologyProperty:nameInMindongyuChinese	1
Spielzeit (s)	1
http://mappings.dbpedia.org/index.php/OntologyClass:HorseRiding	1
http://schema.org/spouse	1
National cuisine of a Food or Restaurant	1
garden	1
gross domestic product	1
http://mappings.dbpedia.org/index.php/OntologyProperty:countryWithFirstSatellite	1
incumbent	1
molen-type	1
Piercing	1
ホスト	1
Durchschnitt	1
current rank	1
http://mappings.dbpedia.org/index.php/OntologyProperty:currency	1
storage and transmission channels or tools used to store and deliver information or data	1
afghanAfghani	1
actor	1
http://mappings.dbpedia.org/index.php/OntologyProperty:modelStartDate	1
http://mappings.dbpedia.org/index.php/OntologyClass:Forest	1
number of bombs	1
sport governing body	1
ηλεκτρονικό αεροσκάφος	1
http://www.wikidata.org/entity/Q634	1
http://mappings.dbpedia.org/index.php/OntologyProperty:measurements	1
Himmelsrichtung des Anfangs des Verkehrsweges.	1
patent	1
http://mappings.dbpedia.org/index.php/OntologyProperty:origin	1
http://www.wikidata.org/entity/Q577	1
gebeurtenis in de natuur	1
장치	1
upper age	1
http://mappings.dbpedia.org/index.php/OntologyProperty:refpol	1
Turner	1
music by	1
Number of piers standing in a river or other water in normal conditions.	1
http://mappings.dbpedia.org/index.php/OntologyClass:LunarCrater	1
http://mappings.dbpedia.org/index.php/OntologyProperty:typeOfStorage	1
CAS number	1
album	1
http://www.wikidata.org/entity/Q46970	1
http://www.wikidata.org/entity/Q8928	1
fotograaf	1
approach	1
structure architecturale	1
Spiele	1
krater	1
http://mappings.dbpedia.org/index.php/OntologyProperty:firstBroadcast	1
skioord	1
http://mappings.dbpedia.org/index.php/OntologyProperty:issDockings	1
composto chimico	1
配偶者	1
gwiazdozbiór	1
http://mappings.dbpedia.org/index.php/OntologyProperty:minimumInclination	1
Γλυπτική είναι τρισδιάστατο έργο τέχνης το οποίο δημιουργήθηκε από τη διαμόρφωση ή συνδυάζοντας σκληρά υλικά, τυπικώς πέτρα όπως μάρμαρο, μέταλλο, γυαλί, ή ξύλο, ή πλαστικά υλικά όπως άργιλος, υφάσματα, πολυμερή και μαλακότερα μέταλλα.	1
Een zaak is het geheel aan werk gedaan om tot een bestuurlijke of zakelijke beslissing te komen. Een zaak slaat doorgaans neer in een verzameling documenten.	1
ice hockey player	1
rollchóstóir	1
Computing Media	1
http://mappings.dbpedia.org/index.php/OntologyClass:Dike	1
공장	1
picture format	1
région	1
drank	1
http://mappings.dbpedia.org/index.php/OntologyProperty:comparable	1
Lebenslauf	1
Grammy Award	1
싱글	1
prison	1
motorsport racer	1
number of volunteers	1
Aangenomen Besluit	1
http://mappings.dbpedia.org/index.php/OntologyProperty:pgaWins	1
Βραβείο ακαδημίας	1
line of fashion	1
http://mappings.dbpedia.org/index.php/OntologyProperty:bibsysId	1
αρχή	1
http://mappings.dbpedia.org/index.php/OntologyClass:Opera	1
kette	1
fiefdom	1
A beauty pageant titleholder	1
http://mappings.dbpedia.org/index.php/OntologyProperty:inCemetery	1
κατοικία	1
http://www.wikidata.org/entity/Q571	1
a group of sports teams or bikerider that compete against each other in Motorcycle Racing	1
http://www.wikidata.org/entity/Q2870166	1
A sports game in which the ball must be played by foot	1
The official colour of the EducationalInstitution represented by the colour name (e.g.: red or green).	1
liga de ciclismo	1
egafd id	1
名前	1
スポーツリーグ	1
http://mappings.dbpedia.org/index.php/OntologyClass:TennisLeague	1
"Lortel Archives Internet Off-Broadway database ""show id"" from lortel.org."	1
Πληροφορίες παιχνιδιού	1
langage	1
Hauptsitz	1
http://mappings.dbpedia.org/index.php/OntologyProperty:filmColourType	1
σπίτι	1
http://mappings.dbpedia.org/index.php/OntologyProperty:provinceIsoCode	1
πληθυσμός	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfVineyards	1
właściciel	1
Currency	1
green ski piste number	1
http://www.wikidata.org/entity/Q23691	1
census year	1
maal capaciteit	1
xentilicio	1
http://mappings.dbpedia.org/index.php/OntologyProperty:subPrefecture	1
bank	1
Ένα τούνελ μπορεί να είναι για πεζούς ή για αυτοκινητόδρομους,για σιδηρόδρομους,ή για κανάλια στο νερό.Μερικά τούνελ είναι υδραγωγεία για να παρέχουν νερό προς κατανάλωση ή για υδροηλεκτικούς σταθμούς ή είναι υπόνομοι.	1
http://mappings.dbpedia.org/index.php/OntologyProperty:tempPlace	1
θάλασσα	1
トンネル	1
γεγονός	1
artiest discografie	1
http://mappings.dbpedia.org/index.php/OntologyProperty:subdivision	1
http://mappings.dbpedia.org/index.php/OntologyProperty:startYearOfSales	1
http://mappings.dbpedia.org/index.php/OntologyProperty:dutchPPNCode	1
jogador de badminton	1
Number Of Federal Deputies	1
http://mappings.dbpedia.org/index.php/OntologyProperty:principalArea	1
ept final table	1
pond	1
grot	1
μέγεθος αρχείου (B)	1
transportsysteem	1
Chefredakteur	1
planeta	1
παιδί	1
χωρητικότητα καυσίμου (μ³)	1
model end date	1
Bibliothek	1
geluid	1
Awards of the Catalan Academy of Cinema	1
aangrenzende gemeente	1
nomber de médailles d'argent gagnées	1
image of the coat of arms (heraldic symbol)	1
president regional council	1
staitistic	1
http://mappings.dbpedia.org/index.php/OntologyProperty:neighbourhood	1
Befehl	1
http://mappings.dbpedia.org/index.php/OntologyProperty:mediaItem	1
winner of a competition	1
aantal parkeerplaatsen personenauto's	1
Un Municipio es el ente local definido en el artículo 140 de la Constitución española y la entidad básica de la organización territorial del Estado según el artículo 1 de la Ley 7/1985, de 2 de abril, Reguladora de las Bases del Régimen Local. Tiene personalidad jurídica y plena capacidad para el cumplimiento de sus fines. La delimitación territorial de Municipio está recogida del REgistro Central de Cartografía del IGN	1
http://www.wikidata.org/entity/Q855091	1
nombre d'athlètes participant	1
number of newly introduced sports	1
http://mappings.dbpedia.org/index.php/OntologyProperty:sire	1
http://mappings.dbpedia.org/index.php/OntologyProperty:numberOfCapitalDeputies	1
http://mappings.dbpedia.org/index.php/OntologyProperty:filmVersion	1
